Gene,log2FoldChange,pvalue,padj
Pcdh7,-0.888058985,1.32E-98,4.86E-97
Crip2,0.93017346,1.34E-98,4.94E-97
Ccn1,-0.852972844,2.28E-98,8.38E-97
Acta2,-0.840464515,7.58E-98,2.78E-96
1700007K13Rik,2.503848536,1.19E-97,4.37E-96
Ect2,1.537723882,1.36E-97,4.98E-96
Nedd9,-0.993112096,1.65E-97,6.00E-96
Ifitm3,1.107014963,1.84E-97,6.69E-96
Psmb6,0.928057139,2.72E-97,9.89E-96
Cntrob,1.76081865,3.00E-97,1.09E-95
Chchd10,2.949766951,3.23E-97,1.17E-95
Txndc5,-0.71616956,4.34E-97,1.57E-95
Ankrd42,1.954247115,5.56E-97,2.00E-95
Glg1,-0.840075778,7.58E-97,2.73E-95
Ulk4,2.795832123,9.37E-97,3.37E-95
Sned1,-1.089576097,1.80E-96,6.44E-95
Rb1,1.439433134,2.13E-96,7.64E-95
Skiv2l,0.97646101,3.19E-96,1.14E-94
Khdrbs3,1.5958966,7.69E-96,2.74E-94
Mrgprf,-1.543985335,4.40E-95,1.57E-93
Papss2,-1.569445141,5.04E-95,1.79E-93
Sar1a,-0.804499835,9.69E-95,3.44E-93
Ccpg1os,2.584925859,9.71E-95,3.44E-93
Cspg4,-0.97798071,1.05E-94,3.73E-93
Itpr3,-1.078528086,1.43E-94,5.03E-93
Rbl2,-1.659182497,1.55E-94,5.48E-93
Dhrs9,-2.025671724,1.85E-94,6.51E-93
Epha5,3.802974894,2.22E-94,7.82E-93
Spef2,6.701928992,2.34E-94,8.22E-93
Ppic,-0.730471244,2.38E-94,8.33E-93
1110032A03Rik,1.83611985,2.97E-94,1.04E-92
Gng12,-0.809734417,2.98E-94,1.04E-92
Rab2b,-1.681962546,3.81E-94,1.33E-92
Tmem138,1.765418511,5.78E-94,2.01E-92
Id3,-1.154642615,6.38E-94,2.21E-92
Mok,3.381830599,6.74E-94,2.34E-92
Ttc12,1.700112472,9.75E-94,3.38E-92
Fbxo36,2.551953624,2.05E-93,7.07E-92
Tmsb4x,-0.817346496,2.13E-93,7.34E-92
Spata24,2.380649282,2.52E-93,8.69E-92
Suv39h1,1.580272876,3.49E-93,1.20E-91
Msrb3,-0.784669636,5.40E-93,1.85E-91
Slc1a6,-2.13437359,5.62E-93,1.92E-91
Asah1,-0.763511832,9.05E-93,3.10E-91
Trp53inp2,-0.977749776,1.55E-92,5.31E-91
Tedc1,1.901251458,2.31E-92,7.87E-91
Cacna1g,-1.312614996,2.38E-92,8.10E-91
Hat1,1.333323636,4.90E-92,1.66E-90
Gfpt2,1.92806532,4.90E-92,1.66E-90
Vwa1,2.724331844,6.01E-92,2.03E-90
Antxr1,-0.728777794,7.93E-92,2.68E-90
Ak9,7.461784927,9.52E-92,3.22E-90
Rpgrip1l,1.789105793,1.61E-91,5.44E-90
Cetn2,1.528674472,2.03E-91,6.84E-90
Enkur,5.650837118,2.13E-91,7.16E-90
Pclaf,1.767752406,2.14E-91,7.17E-90
Eml1,1.141769762,2.91E-91,9.76E-90
Mettl6,1.299487309,3.00E-91,1.00E-89
Trnp1,-2.002810918,3.58E-91,1.20E-89
Cfap43,2.570269792,3.87E-91,1.29E-89
Stox1,6.716716285,4.86E-91,1.62E-89
Tgoln1,0.771036953,5.47E-91,1.82E-89
Adamts10,-1.158602857,1.09E-90,3.61E-89
Marcksl1,0.960805417,1.26E-90,4.18E-89
Ms4a7,-5.014446547,1.42E-90,4.69E-89
Loxl2,-0.813627174,1.71E-90,5.64E-89
Ddias,1.490780416,2.02E-90,6.67E-89
Rnd3,-0.798883723,2.21E-90,7.29E-89
Fam102b,0.94907752,4.48E-90,1.47E-88
C130021I20Rik,-1.894536174,8.31E-90,2.73E-88
Ptprs,-0.724942835,9.93E-90,3.25E-88
Lrrc32,-1.057099057,3.41E-89,1.11E-87
Dnah11,5.09441443,4.36E-89,1.42E-87
Dnaaf3,2.757526355,5.00E-89,1.63E-87
Hdlbp,-0.694298116,5.26E-89,1.71E-87
Dbn1,-1.059173381,7.38E-89,2.40E-87
Ston2,3.167543592,1.12E-88,3.64E-87
Ift74,1.234068469,1.27E-88,4.11E-87
Bbs1,2.125723589,1.63E-88,5.27E-87
Cep95,2.019831862,1.66E-88,5.36E-87
Itga8,-1.069278464,2.78E-88,8.96E-87
Ergic1,-0.870259564,3.36E-88,1.08E-86
Osmr,-0.838784191,3.40E-88,1.09E-86
Ttc26,2.852489527,5.73E-88,1.84E-86
Ppm1l,-1.365590104,5.76E-88,1.84E-86
Cx3cr1,-5.969506558,6.15E-88,1.97E-86
Msmo1,0.98585017,7.03E-88,2.25E-86
Abat,-1.542289974,8.28E-88,2.64E-86
Ak7,7.018064958,8.42E-88,2.68E-86
Slit2,-0.973903671,9.53E-88,3.03E-86
Slc7a5,-0.796915759,1.09E-87,3.47E-86
Arhgef25,-0.839635955,3.64E-87,1.16E-85
Rsph9,2.840380947,3.96E-87,1.25E-85
1700016K19Rik,6.997193227,4.92E-87,1.56E-85
Dusp18,1.421914127,7.03E-87,2.22E-85
Ccdc146,7.300365077,8.38E-87,2.64E-85
Mme,-1.04667959,1.02E-86,3.22E-85
Tpx2,1.043312698,1.12E-86,3.51E-85
Cdkn1a,0.659973825,1.54E-86,4.81E-85
Gja1,-0.648413935,2.45E-86,7.68E-85
Tgfb3,-0.820361302,4.38E-86,1.37E-84
Cald1,-0.667187282,4.76E-86,1.48E-84
Adamts5,-0.845507133,6.31E-86,1.97E-84
Nptn,-0.775029082,7.57E-86,2.36E-84
Pdk1,-1.343610355,7.74E-86,2.41E-84
Cd276,-0.963688622,9.40E-86,2.92E-84
Dync2li1,1.478521271,1.17E-85,3.62E-84
Elof1,1.258107362,1.27E-85,3.92E-84
Fgf7,-1.628043155,1.58E-85,4.87E-84
Skp2,1.627711388,1.80E-85,5.55E-84
Capn10,1.575292263,2.31E-85,7.11E-84
Birc5,1.507026437,2.32E-85,7.13E-84
Atp6v0a1,-1.126764233,2.82E-85,8.65E-84
Thra,-1.018539648,3.63E-85,1.11E-83
Itgam,-4.684741829,5.26E-85,1.61E-83
Nfix,-0.89929207,5.70E-85,1.74E-83
Pcsk9,2.768126996,6.39E-85,1.95E-83
Ccdc30,3.079828344,6.66E-85,2.03E-83
Sec24d,-0.759522684,8.16E-85,2.48E-83
Adamts1,-0.696464533,9.47E-85,2.88E-83
Ccdc3,-1.458614511,1.25E-84,3.79E-83
Xk,2.560230475,1.50E-84,4.55E-83
Tekt1,7.57242858,2.49E-84,7.55E-83
Vat1,-0.916625484,4.02E-84,1.22E-82
Mecom,-1.164860165,6.71E-84,2.03E-82
Cdh11,-0.624799914,7.55E-84,2.28E-82
Psap,-0.657886527,8.72E-84,2.62E-82
2410006H16Rik,-0.958954816,1.84E-83,5.54E-82
Cks1b,1.221865802,2.05E-83,6.15E-82
Pros1,-0.861922365,2.10E-83,6.29E-82
Ift88,1.533932992,2.16E-83,6.46E-82
Prrx2,-1.266442117,3.28E-83,9.80E-82
2610301B20Rik,1.242275222,3.38E-83,1.01E-81
Tyrobp,-4.351546236,9.75E-83,2.91E-81
Tcfl5,1.900173383,3.59E-82,1.07E-80
Trim27,1.018691892,4.81E-82,1.43E-80
Lilrb4a,-4.254191804,4.91E-82,1.46E-80
Actg2,-1.145404385,5.67E-82,1.68E-80
Cryab,-1.142048451,6.01E-82,1.78E-80
Bbof1,3.892033614,6.43E-82,1.90E-80
Ppp1r16a,1.369592996,6.89E-82,2.03E-80
Slf1,1.809722245,7.08E-82,2.09E-80
Cfap54,4.777724608,7.12E-82,2.09E-80
Coro6,2.583053486,8.22E-82,2.41E-80
Adgrl1,-0.984427033,8.37E-82,2.46E-80
Serpinf1,-0.591289827,1.04E-81,3.04E-80
Actn1,-0.605209338,2.35E-81,6.88E-80
Per3,-1.991673476,3.73E-81,1.09E-79
S100a4,-0.849443513,6.36E-81,1.85E-79
Cped1,-1.005033117,9.57E-81,2.79E-79
Ccdc61,1.786916842,1.06E-80,3.09E-79
Lonrf3,2.805446599,1.43E-80,4.16E-79
Selenon,-0.773621495,1.57E-80,4.55E-79
Ism1,-2.758113525,1.62E-80,4.70E-79
Zfp382,1.562731277,2.59E-80,7.48E-79
Eif3e,-0.754418169,2.60E-80,7.50E-79
Eno4,5.218240409,2.63E-80,7.58E-79
Ttll4,1.346251912,2.91E-80,8.37E-79
H2-D1,0.97574242,3.02E-80,8.69E-79
Kank1,-1.1405251,4.88E-80,1.40E-78
Capn6,-0.632728915,6.91E-80,1.98E-78
Hipk3,0.797682256,8.00E-80,2.29E-78
Zcchc24,-0.72426617,1.10E-79,3.13E-78
Cenpi,2.012405575,1.99E-79,5.69E-78
Hoatz,1.58259715,2.04E-79,5.83E-78
Sfmbt1,1.430136338,3.94E-79,1.12E-77
Lurap1l,-1.178255754,4.20E-79,1.19E-77
2700049A03Rik,1.637482886,5.82E-79,1.65E-77
Xpo1,0.802711138,8.13E-79,2.30E-77
Kif18b,1.67218948,8.34E-79,2.36E-77
Epb41l1,-0.917622039,9.15E-79,2.59E-77
Mdk,2.528641737,9.61E-79,2.71E-77
Slfn9,2.631930209,1.11E-78,3.13E-77
Plagl1,-0.822189794,1.64E-78,4.62E-77
Emc2,-0.958624673,2.43E-78,6.82E-77
Wdr63,6.357205079,2.59E-78,7.28E-77
Lamb2,-0.734500484,2.84E-78,7.96E-77
Dna2,2.400305809,3.54E-78,9.91E-77
Tcp11,6.707321089,4.84E-78,1.35E-76
Spc25,1.476434042,8.85E-78,2.47E-76
Bnip3,-1.774064027,8.96E-78,2.50E-76
Knl1,1.659213015,9.61E-78,2.68E-76
Ppm1g,0.798577575,1.20E-77,3.35E-76
Rhoj,-1.193508305,1.24E-77,3.44E-76
Gpc2,-1.901065287,1.73E-77,4.80E-76
Maats1,7.524171828,1.93E-77,5.36E-76
St8sia2,-1.853563585,2.02E-77,5.58E-76
Tmem184b,-0.970447326,2.50E-77,6.90E-76
Cercam,-0.924116013,2.50E-77,6.91E-76
Armc9,1.472960229,3.67E-77,1.01E-75
Nek7,-0.965808431,7.96E-77,2.19E-75
Als2,1.310969515,8.51E-77,2.34E-75
Pcgf5,2.097204635,1.00E-76,2.75E-75
Col10a1,-0.924069219,1.14E-76,3.12E-75
Parva,-0.707964959,1.33E-76,3.65E-75
Ryk,-0.723522121,1.41E-76,3.86E-75
Large1,-1.048462906,1.67E-76,4.57E-75
Zc3hav1,1.529099102,1.92E-76,5.24E-75
Adamts12,-0.916691135,2.11E-76,5.75E-75
Katnb1,1.511974646,2.50E-76,6.79E-75
Gulp1,-1.18962338,2.65E-76,7.19E-75
Unc119b,1.085655077,2.95E-76,7.99E-75
Slc16a2,-1.035924022,3.61E-76,9.77E-75
Reep3,-0.932004059,3.74E-76,1.01E-74
Uba7,2.08986068,5.01E-76,1.35E-74
Tgfbi,-0.863340389,5.21E-76,1.41E-74
Nelfcd,1.196722129,5.87E-76,1.58E-74
Cybb,-3.97661636,9.81E-76,2.64E-74
Dnah9,6.249092107,1.18E-75,3.17E-74
Oas2,3.53019368,1.53E-75,4.10E-74
Myo1f,-4.763169639,1.63E-75,4.36E-74
Ccdc173,2.998251171,1.65E-75,4.41E-74
Syt11,-1.261944697,2.03E-75,5.44E-74
Meig1,6.918010399,2.35E-75,6.26E-74
Syce2,2.574223995,2.60E-75,6.94E-74
Grik5,-1.26141166,2.99E-75,7.98E-74
Rgs20,4.82099837,3.73E-75,9.92E-74
Lrrc34,6.351792278,5.38E-75,1.43E-73
Cfap20dc,2.405931855,8.04E-75,2.13E-73
Adgrb2,2.287297668,1.05E-74,2.79E-73
Tlr13,-5.1446641,1.15E-74,3.05E-73
Cstf2,1.174613599,1.47E-74,3.88E-73
Cit,1.8372309,1.64E-74,4.33E-73
Rhbdl3,2.524483727,1.97E-74,5.20E-73
Ctxn1,1.264054489,2.15E-74,5.65E-73
Tmtc1,-1.305967697,3.79E-74,9.98E-73
Casp3,1.090504391,4.38E-74,1.15E-72
Myom1,-2.025905987,4.78E-74,1.25E-72
Spef1,2.50484238,6.01E-74,1.57E-72
Cnn2,-0.664181225,7.19E-74,1.88E-72
Fkbp9,-0.549429823,7.80E-74,2.04E-72
Spag1,2.89214544,8.87E-74,2.32E-72
Tgfbr2,-0.62542217,9.55E-74,2.49E-72
C1ra,-1.698869188,1.33E-73,3.45E-72
Atf5,-0.807884099,1.47E-73,3.82E-72
Pid1,-1.281656058,2.47E-73,6.41E-72
Poc1a,2.114670923,2.57E-73,6.67E-72
Sptbn1,-0.772129416,2.63E-73,6.81E-72
Palm,-1.062650618,2.85E-73,7.39E-72
Eri1,1.234906302,3.65E-73,9.44E-72
Npr2,-0.758669334,3.77E-73,9.72E-72
Smarcc2,0.656784036,4.74E-73,1.22E-71
Fam118a,1.513564064,5.83E-73,1.50E-71
Ftl1,-0.965797588,6.55E-73,1.69E-71
Cfap65,7.557185307,6.67E-73,1.71E-71
Foxo3,-1.004888427,8.40E-73,2.15E-71
Wdr66,3.499607415,9.15E-73,2.34E-71
Aldh18a1,-0.732104382,1.06E-72,2.72E-71
Gem,1.77645932,1.16E-72,2.97E-71
Ephb2,-1.030283519,1.40E-72,3.58E-71
Iqsec1,-0.95360305,1.44E-72,3.68E-71
Sass6,1.996544233,1.51E-72,3.85E-71
Lsm2,1.526312075,1.55E-72,3.95E-71
Cmtm4,-1.099519663,1.96E-72,4.99E-71
Alcam,-0.921640638,2.18E-72,5.52E-71
Morn5,5.005666325,2.61E-72,6.60E-71
Setd7,-0.994960032,3.07E-72,7.78E-71
Odf2l,1.553499416,4.21E-72,1.07E-70
Etfbkmt,2.866214152,5.64E-72,1.42E-70
Dnajb13,6.959027471,6.00E-72,1.51E-70
Brca1,1.635968986,1.01E-71,2.55E-70
Ankrd45,5.304641407,1.49E-71,3.75E-70
Sorbs2,-1.132091595,2.07E-71,5.21E-70
Itgb2,-3.826674274,3.32E-71,8.34E-70
Efhb,6.346094398,3.51E-71,8.79E-70
Haus2,1.244435039,3.95E-71,9.88E-70
Efna5,-1.057394543,4.84E-71,1.21E-69
Ankrd13a,0.726792431,6.07E-71,1.52E-69
Cfap70,5.721232222,6.21E-71,1.55E-69
Dhcr7,1.272656903,6.77E-71,1.69E-69
Rbl1,1.471349996,7.39E-71,1.84E-69
Arhgap1,-0.88052099,8.09E-71,2.01E-69
Ttll5,1.190943297,9.06E-71,2.25E-69
Boc,-0.866290384,1.33E-70,3.30E-69
Jag2,3.772061829,1.33E-70,3.30E-69
Fbxl20,-1.035231983,1.49E-70,3.69E-69
Sec31a,-0.562314368,1.52E-70,3.76E-69
Wdr92,1.411363483,1.97E-70,4.86E-69
Ccnb2,1.382127105,3.04E-70,7.48E-69
Foxn3,-1.237593171,3.83E-70,9.42E-69
Lhfpl2,0.765048358,4.09E-70,1.01E-68
Ctsa,-0.656266876,4.45E-70,1.09E-68
Catip,3.00684094,6.08E-70,1.49E-68
Sdc3,-0.826735845,8.25E-70,2.02E-68
Kif11,1.168050928,8.48E-70,2.08E-68
Camk1d,1.495981203,1.19E-69,2.92E-68
Myadm,-0.567015593,1.21E-69,2.95E-68
Ccnc,1.19860064,1.38E-69,3.35E-68
Cfap46,4.549761268,1.40E-69,3.41E-68
F11r,1.957356985,1.41E-69,3.43E-68
AW549877,-1.076190306,1.45E-69,3.52E-68
Ift140,1.126982202,1.70E-69,4.12E-68
Tcf19,1.293390777,1.78E-69,4.32E-68
Gclm,1.208329332,1.90E-69,4.60E-68
Bsg,-0.650634683,3.63E-69,8.77E-68
M6pr,0.842791628,3.98E-69,9.61E-68
Ids,-0.883216969,4.22E-69,1.02E-67
Dlec1,3.728980647,4.60E-69,1.11E-67
Efcab1,4.358971054,5.67E-69,1.36E-67
Sgsh,-1.217623027,8.26E-69,1.99E-67
Lmcd1,-1.553120214,8.90E-69,2.14E-67
Eftud2,0.733684229,1.40E-68,3.36E-67
Kif20a,1.362430261,1.80E-68,4.30E-67
Rhob,-1.036017301,2.23E-68,5.33E-67
Fgf10,-1.508442306,3.62E-68,8.65E-67
Icmt,0.75333529,4.60E-68,1.10E-66
Wdr34,1.405319222,5.45E-68,1.30E-66
Ttc9,-1.716937113,5.92E-68,1.41E-66
Ermp1,1.014506382,6.47E-68,1.54E-66
Man2b2,-0.748111649,7.21E-68,1.71E-66
H6pd,-0.792878076,1.03E-67,2.45E-66
Nap1l1,0.785649127,1.32E-67,3.14E-66
Lats2,-0.818015075,1.62E-67,3.83E-66
Ctdsp2,-0.656687426,1.72E-67,4.06E-66
Aldoa,-0.773434898,1.91E-67,4.50E-66
Sema3d,-1.266270354,1.93E-67,4.56E-66
Mfap5,-1.192310236,2.09E-67,4.94E-66
Fzd4,-1.089188682,2.39E-67,5.63E-66
Aplp1,-1.145177866,2.62E-67,6.16E-66
Fcgrt,-0.961860297,2.89E-67,6.80E-66
Atad2,1.204928767,3.26E-67,7.66E-66
Setbp1,-0.959768194,3.60E-67,8.45E-66
Adgrg2,-1.032779951,3.68E-67,8.63E-66
6820408C15Rik,5.427803767,3.75E-67,8.78E-66
Qsox2,0.960507385,4.65E-67,1.09E-65
Tmem231,1.291645759,5.31E-67,1.24E-65
Nlrc5,2.99260769,7.72E-67,1.80E-65
Fcgr3,-4.651929903,7.83E-67,1.82E-65
L1cam,-1.897704591,8.41E-67,1.95E-65
Insig1,1.279850254,9.35E-67,2.17E-65
Col8a1,-0.587174088,9.68E-67,2.25E-65
Bub1b,1.197169827,1.00E-66,2.33E-65
Ly6c1,1.659896304,1.15E-66,2.65E-65
Nup93,0.856309588,1.21E-66,2.80E-65
Col14a1,1.039329316,1.25E-66,2.88E-65
Mtch1,-0.71042917,1.27E-66,2.93E-65
Tsc22d2,-0.967133923,1.31E-66,3.03E-65
Fkbp14,-1.061296525,1.37E-66,3.15E-65
Celf2,-1.139474795,1.47E-66,3.38E-65
Pola1,1.390212572,1.64E-66,3.78E-65
Insr,-1.338798384,1.86E-66,4.27E-65
Gabrb3,2.893706206,1.87E-66,4.30E-65
Rassf2,-1.995843978,1.91E-66,4.36E-65
Lrrc9,6.753879665,2.01E-66,4.60E-65
Ccdc103,4.016206275,2.07E-66,4.73E-65
Mitd1,1.64054297,3.55E-66,8.10E-65
Bmp1,-0.649426559,3.68E-66,8.38E-65
Man1c1,-0.806998817,3.89E-66,8.86E-65
Zdhhc9,-1.111234582,3.89E-66,8.86E-65
Cspg5,4.015664602,4.10E-66,9.32E-65
Lrrc8b,1.411148007,4.16E-66,9.45E-65
L3mbtl2,1.392355696,4.56E-66,1.03E-64
Vkorc1,-1.291005635,5.75E-66,1.30E-64
Nrep,0.75785065,7.99E-66,1.81E-64
Casc1,4.272500587,9.58E-66,2.17E-64
Maco1,-1.055907892,9.86E-66,2.23E-64
Cfap161,5.817172589,9.87E-66,2.23E-64
Nudt4,0.743313543,1.10E-65,2.47E-64
Ntrk3,-2.965705506,1.16E-65,2.60E-64
Antxr2,-0.96672305,1.25E-65,2.80E-64
Trib3,-0.944807745,1.45E-65,3.26E-64
Trps1,-1.004576092,1.47E-65,3.30E-64
Egr1,-1.001683087,1.48E-65,3.32E-64
Gm867,5.206477518,2.17E-65,4.85E-64
Ccdc180,6.550800751,3.03E-65,6.78E-64
Syngap1,0.947555675,3.29E-65,7.35E-64
Wdpcp,1.886756207,3.30E-65,7.37E-64
Cfap47,5.459720284,3.58E-65,7.98E-64
Syk,1.565295582,3.79E-65,8.44E-64
Tinf2,1.514631228,5.08E-65,1.13E-63
Aldh1l1,1.824519119,5.35E-65,1.19E-63
Myl9,-0.80720447,7.37E-65,1.63E-63
Nup133,1.068777676,8.14E-65,1.80E-63
Ccdc113,6.540500831,9.33E-65,2.07E-63
Fstl1,-0.467695896,1.01E-64,2.23E-63
Foxn4,7.231529759,1.30E-64,2.87E-63
Ei24,-0.933982901,1.37E-64,3.02E-63
Trim24,1.001045689,1.50E-64,3.30E-63
Acsl4,1.200575624,1.71E-64,3.77E-63
Gas8,1.148178325,1.82E-64,4.00E-63
Plin3,0.807584717,2.14E-64,4.70E-63
Marcks,-0.671042399,2.70E-64,5.92E-63
Aaas,0.857089281,2.79E-64,6.13E-63
Tbc1d15,0.907016648,2.87E-64,6.28E-63
Ndc1,1.040294103,3.26E-64,7.13E-63
Lrrc10b,3.943066305,3.52E-64,7.69E-63
Ppt1,-0.785729609,4.18E-64,9.13E-63
Zfp41,1.629070709,4.28E-64,9.35E-63
Pdk3,-0.95011436,4.42E-64,9.63E-63
Tle5,0.768886387,4.63E-64,1.01E-62
Tprgl,-0.906416023,4.71E-64,1.02E-62
Gltp,-1.15767253,5.45E-64,1.18E-62
Spint2,1.930117003,7.36E-64,1.60E-62
Jag1,-0.830358915,9.08E-64,1.97E-62
Arl4a,1.423164396,1.03E-63,2.23E-62
Slc6a6,-0.77418351,1.57E-63,3.41E-62
Mad2l1,1.260075964,1.64E-63,3.54E-62
Galm,1.329862605,1.92E-63,4.14E-62
Nuf2,1.382976953,2.47E-63,5.33E-62
Mapkbp1,0.95665862,2.71E-63,5.85E-62
Wfs1,-1.085901069,2.85E-63,6.13E-62
Topbp1,0.910123646,2.86E-63,6.16E-62
Ssx2ip,1.545392419,3.13E-63,6.73E-62
Slfn10-ps,3.460133271,3.17E-63,6.79E-62
Pttg1ip,-0.688209991,3.63E-63,7.78E-62
Pld4,-3.287737944,4.05E-63,8.67E-62
Niban1,-0.804428511,4.87E-63,1.04E-61
Dysf,-1.066069846,5.19E-63,1.11E-61
Guk1,-1.507112,7.49E-63,1.60E-61
Enah,0.858010339,8.82E-63,1.88E-61
Nek11,6.605703156,8.83E-63,1.88E-61
Nav2,1.345110225,9.27E-63,1.97E-61
Fasn,0.569915436,1.07E-62,2.27E-61
Spag16,6.16120428,1.34E-62,2.85E-61
Mbnl3,1.512548591,1.41E-62,3.00E-61
Slc35d1,1.465555507,1.48E-62,3.13E-61
Fam3c,-0.931708173,1.54E-62,3.25E-61
Zfp651,-0.987700465,1.63E-62,3.45E-61
Tbc1d2b,-0.870820019,1.99E-62,4.20E-61
Sardh,-1.164900025,2.40E-62,5.07E-61
Clcn4,-0.907577205,3.20E-62,6.74E-61
Nupl1,0.87966671,3.23E-62,6.80E-61
Megf8,-0.745691433,3.45E-62,7.26E-61
Fat4,-1.619021308,3.86E-62,8.11E-61
Fndc3a,-0.841006297,4.11E-62,8.64E-61
Cbr2,0.949579365,4.68E-62,9.82E-61
Tle2,-1.420564897,6.71E-62,1.40E-60
Plbd2,-0.867380385,7.32E-62,1.53E-60
Sertad4,-0.782321374,8.84E-62,1.85E-60
Xdh,2.1534703,8.99E-62,1.88E-60
Dnaaf1,6.908946778,1.02E-61,2.12E-60
Eya4,-0.970899338,1.33E-61,2.77E-60
Kif3b,0.893508645,1.74E-61,3.63E-60
C1ql1,4.629892397,1.76E-61,3.66E-60
Cpt1a,-0.751513119,2.42E-61,5.02E-60
Rfc5,1.407846745,2.48E-61,5.14E-60
Intu,2.153086613,2.92E-61,6.06E-60
P4hb,-0.502364503,2.95E-61,6.10E-60
Slc38a6,1.314057535,3.37E-61,6.99E-60
Vwa3a,6.380792385,3.48E-61,7.20E-60
Rnase4,0.705515998,3.74E-61,7.73E-60
Eef1b2,-0.670997462,4.10E-61,8.46E-60
B4galt2,-1.148407142,4.50E-61,9.29E-60
Tctex1d2,1.769155504,5.20E-61,1.07E-59
Coro2a,2.951896367,5.48E-61,1.13E-59
Il4ra,-1.009477079,6.55E-61,1.35E-59
LOC118567733,2.366522259,1.02E-60,2.08E-59
Pgp,1.008196603,1.07E-60,2.20E-59
Mxra7,-0.813517377,1.33E-60,2.72E-59
Dnah2,4.569567744,1.50E-60,3.07E-59
Myo1c,-0.530143071,1.89E-60,3.86E-59
Spag6l,7.040781114,2.36E-60,4.82E-59
Emp1,-0.519158552,2.42E-60,4.94E-59
Gab2,1.309891267,2.82E-60,5.75E-59
Dse,-0.765236442,2.86E-60,5.83E-59
Ndrg3,-0.924659238,3.20E-60,6.52E-59
Pak1ip1,0.924040567,3.84E-60,7.80E-59
Plppr4,2.661308572,3.90E-60,7.93E-59
Mcm2,0.850094764,4.06E-60,8.25E-59
Rabl2,1.935877617,5.76E-60,1.17E-58
Wdr31,2.955125693,6.36E-60,1.29E-58
Fanci,2.04158547,7.27E-60,1.47E-58
Manf,0.742002023,7.29E-60,1.47E-58
Ttc39a,3.048801965,8.12E-60,1.64E-58
Ahsa1,0.734495863,9.13E-60,1.84E-58
Gnaq,-0.847540292,1.03E-59,2.08E-58
Efcab12,4.639802221,1.04E-59,2.09E-58
Fdps,1.040650808,1.14E-59,2.29E-58
Rassf3,-1.745751907,1.52E-59,3.05E-58
Agbl2,2.516336185,1.73E-59,3.47E-58
Zc2hc1c,2.603732415,1.91E-59,3.83E-58
Pls3,-0.554059552,2.01E-59,4.04E-58
Ctsh,1.03926785,3.45E-59,6.91E-58
Abca3,-1.045871624,3.54E-59,7.09E-58
Clec14a,-1.211304771,3.78E-59,7.56E-58
Ywhab,-0.582416719,4.38E-59,8.73E-58
Map4,-0.520715083,4.75E-59,9.47E-58
Lin54,1.298308885,5.02E-59,1.00E-57
Ggcx,-0.957519341,5.09E-59,1.01E-57
Pik3ap1,-3.955234377,5.14E-59,1.02E-57
Cd36,-3.080471421,6.30E-59,1.25E-57
Natd1,-1.113524009,7.43E-59,1.47E-57
Asap2,1.334273038,8.40E-59,1.67E-57
Dnaic1,6.440876139,9.14E-59,1.81E-57
Tmed3,-0.716831421,1.04E-58,2.05E-57
Sh3rf3,-1.269172005,1.08E-58,2.14E-57
Ccdc181,1.610410489,1.31E-58,2.59E-57
Insyn1,-1.123008816,1.37E-58,2.71E-57
Pfkfb3,-1.424580004,1.58E-58,3.12E-57
Dhrs13,1.792065496,1.68E-58,3.32E-57
Map1a,-0.829692137,2.45E-58,4.81E-57
Ttll9,4.80934026,2.68E-58,5.28E-57
Gpr153,-0.852310574,2.76E-58,5.42E-57
Cd93,-3.533147401,2.87E-58,5.63E-57
Piga,1.689645552,2.96E-58,5.80E-57
Fam183b,6.949197566,2.97E-58,5.81E-57
Loxl4,-0.860585504,4.44E-58,8.68E-57
Klf2,-1.648472612,4.68E-58,9.14E-57
Prkg1,-1.116296756,6.47E-58,1.26E-56
Dcaf7,-0.731469218,6.51E-58,1.27E-56
Nab2,-0.934239604,7.41E-58,1.44E-56
Cbfb,0.663033627,7.42E-58,1.45E-56
Foxd2os,2.286849452,7.80E-58,1.52E-56
1110038B12Rik,-1.035846174,7.87E-58,1.53E-56
Bub1,1.319438997,8.29E-58,1.61E-56
Clca3a1,1.823511337,8.82E-58,1.71E-56
Selenom,-0.930453716,1.04E-57,2.03E-56
Spata17,5.082805882,1.14E-57,2.21E-56
Ctbp1,-0.864504785,1.34E-57,2.59E-56
Hrob,2.284242831,1.41E-57,2.73E-56
Cntfr,3.05131888,1.51E-57,2.92E-56
Eml2,1.276077025,1.60E-57,3.09E-56
Pkn3,2.427612032,1.82E-57,3.50E-56
Plscr3,-0.89207575,2.42E-57,4.65E-56
Dzank1,2.834272155,2.67E-57,5.14E-56
Ccdc74a,2.106206443,2.68E-57,5.16E-56
Odf2,0.705571541,2.96E-57,5.68E-56
Cyth4,-4.563674523,3.04E-57,5.82E-56
1700030J22Rik,2.65503092,3.08E-57,5.91E-56
Scn1b,-1.21071386,3.66E-57,7.00E-56
Gla,1.090216166,4.25E-57,8.14E-56
Arsb,-0.943974801,4.43E-57,8.46E-56
Diaph3,1.13188931,4.82E-57,9.20E-56
Ttc30b,1.547977384,4.98E-57,9.49E-56
Eif3f,-0.68487936,5.66E-57,1.08E-55
Tsnaxip1,5.708215876,6.25E-57,1.19E-55
Spata18,6.888524775,6.83E-57,1.30E-55
Cetn4,3.202683675,6.91E-57,1.31E-55
